,Date,Home,HomeP,Away,AwayP,HomeD,AwayD,HCAP
264,26-11-2025 19:00,Charlotte Hornets,101,New York Knicks,129,"[['Brandon Miller', 28, '18', '4', '3'], ['LaMelo Ball', 27, '11', '6', '4'], ['Miles Bridges', 34, '17', '4', '1'], ['Knueppel K.', 30, '6', '4', '2'], ['Kalkbrenner R.', 28, '8', '6', '0'], ['James S.', 26, '4', '2', '0'], ['Tre Mann', 21, '15', '3', '3'], ['Collin Sexton', 17, '15', '1', '2'], ['McNeeley L.', 15, '3', '1', '0'], ['Moussa Diabate', 15, '4', '4', '0']]","[['M.McBride', 39, '19', '3', '3'], ['Brunson J.', 34, '33', '2', '3'], ['Bridges M.', 36, '18', '5', '3'], ['Hart J.', 34, '22', '8', '7'], ['Towns K.', 32, '19', '10', '3'], ['Robinson', 17, '0', '5', '1'], ['Kolek T.', 15, '7', '0', '3'], ['Jordan Clarkson', 14, '8', '2', '0'], ['Yabusele G.', 12, '0', '4', '0'], ['Hukporti A.', 2, '0', '1', '1'], ['Diawara M.', 2, '3', '0', '2'], ['Dadiet P.', 2, '0', '1', '0']]",-6.5
265,26-11-2025 19:30,Miami Heat,106,Milwaukee Bucks,103,"[['Herro T.', 32, '29', '5', '7'], ['Mitchell D.', 29, '2', '4', '9'], ['Wiggins A.', 31, '11', '2', '3'], ['Powell N.', 29, '11', '4', '2'], ['Adebayo B.', 29, '17', '11', '2'], ['Ware K.', 26, '11', '9', '0'], ['Larsson P.', 21, '8', '3', '3'], ['Smith D.', 19, '5', '3', '1'], ['Jaquez Jr. J.', 17, '10', '4', '3'], ['Fontecchio S.', 7, '2', '2', '2']]","[['Rollins R.', 41, '26', '7', '5'], ['Trent G.', 35, '15', '1', '2'], ['Green A.', 36, '12', '5', '8'], ['Kuzma K.', 29, '8', '12', '6'], ['Turner M.', 31, '24', '8', '2'], ['Portis B.', 21, '9', '4', '2'], ['Harris G.', 19, '3', '4', '1'], ['Sims', 17, '4', '2', '2'], ['Anthony C.', 11, '2', '4', '3']]",10.5
266,26-11-2025 19:30,Oklahoma City Thunder,113,Minnesota Timberwolves,105,"[['Shai Gilgeous-Alexander', 37, '40', '6', '6'], ['Cason Wallace', 32, '9', '3', '2'], ['Luguentz Dort', 32, '5', '1', '1'], ['Chet Holmgren', 29, '12', '9', '2'], ['Isaiah Hartenstein', 28, '15', '7', '2'], ['Mitchell A.', 24, '13', '2', '3'], ['Alex Caruso', 22, '5', '2', '0'], ['Kenrich Williams', 13, '0', '4', '1'], ['Jaylin Williams', 12, '9', '5', '2'], ['Isaiah Joe', 12, '5', '0', '0']]","[['Edwards A.', 40, '31', '8', '5'], ['DiVincenzo', 31, '11', '5', '2'], ['Randle', 33, '10', '8', '4'], ['McDaniels J.', 30, '10', '6', '3'], ['Gobert R.', 32, '5', '12', '3'], ['Reid N.', 24, '12', '2', '3'], ['Shannon Jr. T.', 17, '18', '2', '1'], ['Conley M.', 13, '2', '0', '2'], ['Dillingham R.', 12, '6', '1', '2'], ['Clark J.', 7, '0', '0', '0']]",10.5
267,26-11-2025 19:30,Toronto Raptors,97,Indiana Pacers,95,"[['Immanuel Quickley', 35, '15', '5', '6'], ['Murray-Boyles C.', 8, '0', '1', '0'], ['Brandon Ingram', 38, '26', '8', '0'], ['Scottie Barnes', 36, '24', '10', '4'], ['Poeltl J.', 32, '8', '9', '3'], ['Walter J.', 32, '13', '4', '1'], ['Shead J.', 17, '2', '2', '3'], ['Mamukelashvili S.', 16, '7', '3', '0'], ['Battle J.', 14, '2', '3', '0'], ['Gradey Dick', 7, '0', '3', '1'], ['Ochai Agbaji', 5, '0', '0', '0']]","[['Nembhard A.', 35, '9', '4', '4'], ['Mathurin B.', 34, '15', '3', '3'], ['Siakam P.', 31, '11', '4', '2'], ['Walker J.', 27, '13', '9', '2'], ['Jackson I.', 20, '8', '2', '3'], ['Huff J.', 28, '10', '6', '0'], ['Sheppard B.', 27, '8', '5', '0'], ['McConnell T.J.', 24, '16', '7', '6'], ['Jeremiah Robinson-Earl', 14, '5', '3', '0'], ['Garrison Mathews', 1, '0', '0', '0']]",9.5
268,26-11-2025 20:00,New Orleans Pelicans,128,Memphis Grizzlies,133,"[['Murphy T.', 38, '12', '4', '6'], ['Fears J.', 26, '10', '2', '3'], ['Bey S.', 39, '18', '10', '2'], ['Williamson Z.', 32, '17', '5', '4'], ['Queen D.', 23, '10', '2', '9'], ['Missi Y.', 29, '6', '6', '3'], ['Alvarado J.', 27, '24', '5', '2'], ['Peavy M.', 21, '11', '4', '2'], ['Hawkins J.', 15, '14', '1', '1'], ['McGowens B.', 14, '6', '1', '2']]","[['Williams V.', 35, '5', '4', '17'], ['Coward C.', 34, '12', '9', '4'], ['Jackson J.', 36, '27', '5', '2'], ['Wells J.', 32, '25', '3', '1'], ['Edey Z.', 35, '21', '15', '0'], ['Aldama S.', 24, '14', '5', '4'], ['Spencer C.', 19, '11', '2', '7'], ['Landale J.', 18, '11', '3', '1'], ['Caldwell-Pope K.', 17, '0', '1', '2'], ['Konchar J.', 14, '7', '2', '0']]",-3.5
269,26-11-2025 22:00,Golden State Warriors,100,Houston Rockets,104,"[['Curry S.', 33, '14', '6', '5'], ['Moody M.', 30, '9', '7', '1'], ['Butler J.', 33, '21', '5', '5'], ['Richard W.', 28, '18', '6', '0'], ['Green D.', 34, '12', '9', '8'], ['Podziemski B.', 28, '14', '4', '2'], ['Q·Post', 22, '12', '5', '1'], ['Hield B.', 15, '0', '3', '0'], ['Pat Spencer', 6, '0', '0', '1'], ['Santos G.', 6, '0', '1', '1'], ['Payton G.', 5, '0', '1', '1']]","[['Sheppard R.', 37, '31', '9', '5'], ['Okogie J.', 24, '3', '3', '1'], ['Thompson A.', 38, '10', '14', '3'], ['Smith Jr. J.', 37, '15', '4', '2'], ['Sengun A.', 35, '16', '6', '6'], ['Holiday A.', 29, '14', '3', '3'], ['Clint Capela', 18, '6', '12', '2'], ['Tate J.', 12, '5', '2', '0'], ['JD Davison', 10, '4', '0', '2']]",3.5
270,26-11-2025 22:00,Portland Trail Blazers,102,San Antonio Spurs,115,"[['Deni Avdija', 40, '37', '6', '8'], ['Sidy Cissoko', 18, '3', '2', '2'], ['Jerami Grant', 32, '13', '4', '2'], ['Toumani Camara', 30, '10', '5', '1'], ['Donovan Clingan', 26, '9', '11', '1'], ['Kris Murray', 29, '8', '6', '3'], ['Shaedon Sharpe', 22, '11', '5', '2'], ['Robert Williams III', 20, '10', '5', '1'], ['Love C.', 12, '1', '1', '1'], ['Rayan Rupert', 9, '0', '2', '0'], ['Yang Hansen', 1, '0', '1', '0'], ['Duop Reath', 1, '0', '0', '0']]","[['Devin Vassell', 35, '23', '6', '0'], [""De'Aaron Fox"", 33, '37', '6', '8'], ['Harrison Barnes', 36, '13', '5', '0'], ['Julian Champagnie', 32, '12', '11', '2'], ['Kornet L.', 28, '6', '9', '2'], ['Keldon Johnson', 23, '11', '10', '2'], ['Harper D.', 17, '7', '3', '2'], ['Kelly Olynyk', 12, '2', '1', '1'], ['Bryant C.', 8, '0', '2', '0'], ['Jeremy Sochan', 8, '2', '3', '0'], ['L.Waters III', 8, '2', '1', '0']]",1.5
271,26-11-2025 22:00,Sacramento Kings,100,Phoenix Suns,112,"[['Zach LaVine', 32, '13', '2', '2'], ['Westbrook R.', 31, '19', '8', '3'], ['Keegan Murray', 38, '19', '8', '3'], ['DeMar DeRozan', 37, '10', '3', '3'], ['D.Eubanks', 14, '4', '9', '2'], ['Precious Achiuwa', 25, '14', '5', '3'], ['Keon Ellis', 23, '6', '2', '1'], ['Malik Monk', 23, '15', '1', '2'], ['Raynaud M.', 9, '0', '2', '0'], ['N. Clifford', 9, '0', '1', '1']]","[['Devin Booker', 39, '19', '7', '6'], ['Collin Gillespie', 34, '21', '3', '9'], ['Brooks D.', 33, '13', '3', '0'], [""Royce O'Neale"", 32, '9', '4', '4'], ['Mark Williams', 29, '21', '16', '4'], ['J.Goodwin', 24, '7', '8', '2'], ['Bouyea J.', 19, '11', '1', '0'], ['Ighodaro O.', 15, '8', '2', '0'], ['I.Livers', 9, '0', '3', '0'], ['Nick Richards', 6, '3', '0', '0']]",-4.5
272,28-11-2025 19:30,Atlanta Hawks,130,Cleveland Cavaliers,123,"[['Dyson Daniels', 37, '10', '8', '9'], ['Alexander-Walker N.', 35, '30', '3', '1'], ['Johnson J.', 39, '29', '12', '12'], ['Risacher Z.', 27, '14', '3', '1'], ['Onyeka Okongwu', 34, '18', '7', '4'], ['Mouhamed Gueye', 24, '12', '3', '2'], ['Krejci V.', 21, '14', '2', '3'], ['L.Kennard', 16, '3', '0', '2'], ['Keaton Wallace', 9, '0', '0', '2']]","[['D.Mitchell', 35, '42', '3', '3'], ['D.Garland', 33, '15', '5', '10'], ['E.Mobley', 34, '20', '14', '7'], ['Hunter D.', 32, '16', '4', '1'], ['Jarrett Allen', 28, '8', '8', '1'], ['Tyson J.', 21, '9', '2', '1'], ['D.Wade', 19, '5', '3', '1'], ['Lonzo Ball', 17, '3', '5', '4'], ['Tomlin N.', 11, '5', '1', '0'], ['Larry Nance Jr', 10, '0', '3', '1']]",-7.5
273,28-11-2025 19:30,Brooklyn Nets,103,Philadelphia 76ers,115,"[['Terance Mann', 36, '14', '4', '6'], ['Demin E.', 30, '23', '9', '5'], ['Noah Clowney', 35, '16', '7', '3'], ['Ziaire Williams', 30, '10', '4', '1'], ['Nicolas Claxton', 38, '12', '6', '1'], ['Powell D.', 21, '4', '1', '1'], ['Tyrese Martin', 17, '16', '2', '2'], ['Wolf D.', 13, '5', '5', '1'], ['Jalen Wilson', 10, '0', '0', '1'], [""Day'Ron Sharpe"", 10, '3', '2', '0']]","[['Quentin Grimes', 43, '19', '3', '9'], ['Tyrese Maxey', 42, '22', '9', '7'], ['Barlow D.', 25, '10', '10', '4'], ['Paul George', 21, '14', '3', '2'], ['Andre Drummond', 11, '7', '4', '1'], ['Jared McCain', 29, '20', '4', '1'], ['Bona Adem', 23, '13', '6', '0'], ['Edwards J.', 16, '4', '0', '1'], ['Jabari Walker', 12, '4', '2', '1'], ['Kyle Lowry', 11, '0', '0', '2'], ['Broome J.', 7, '2', '0', '0']]",-7.5
274,28-11-2025 19:30,Charlotte Hornets,123,Chicago Bulls,116,"[['Brandon Miller', 32, '27', '5', '1'], ['LaMelo Ball', 29, '16', '7', '8'], ['Miles Bridges', 36, '22', '8', '7'], ['Knueppel K.', 32, '12', '5', '4'], ['Kalkbrenner R.', 30, '7', '5', '0'], ['Collin Sexton', 26, '21', '4', '3'], ['James S.', 20, '9', '3', '3'], ['Moussa Diabate', 18, '4', '8', '2'], ['Tre Mann', 14, '5', '1', '0'], ['McNeeley L.', 4, '0', '0', '0']]","[['Josh Giddey', 33, '25', '11', '9'], ['Coby White', 29, '25', '2', '4'], ['Buzelis M.', 30, '8', '2', '3'], ['Kevin Huerter', 25, '11', '2', '4'], ['Vucevic N.', 31, '13', '14', '3'], ['Tre Jones', 27, '16', '1', '4'], ['Ayo Dosunmu', 23, '5', '2', '2'], ['Jalen Smith', 17, '6', '5', '0'], ['Patrick Williams', 13, '5', '5', '0'], ['Jevon Carter', 10, '2', '0', '2'], ['Julian Phillips', 2, '0', '0', '0']]",-2.5
275,28-11-2025 19:30,Detroit Pistons,109,Orlando Magic,112,"[['Cunningham C.', 40, '39', '13', '11'], ['Robinson D.', 35, '9', '1', '3'], ['Harris T.', 30, '18', '5', '1'], ['Thompson A.', 23, '8', '7', '2'], ['Duren J.', 31, '16', '12', '2'], ['Caris LeVert', 24, '7', '1', '0'], ['Stewart I.', 14, '8', '6', '1'], ['Ivey J.', 10, '3', '0', '0'], ['Green', 10, '0', '2', '0'], ['Holland R.', 9, '0', '0', '1'], ['Jenkins D.', 8, '0', '1', '1'], ['Reed P.', 6, '1', '1', '0']]","[['Bane D.', 39, '37', '8', '2'], ['Suggs J.', 34, '14', '4', '1'], ['Wagner F.', 36, '21', '7', '1'], ['da Silva T.', 21, '8', '3', '0'], ['Carter W.', 32, '8', '11', '3'], ['Black A.', 32, '16', '4', '4'], ['Tyus Jones', 18, '0', '1', '3'], ['Bitadze G.', 14, '4', '3', '0'], ['Isaac J.', 14, '4', '3', '0']]",3.5
276,28-11-2025 19:30,Indiana Pacers,119,Washington Wizards,86,"[['Mathurin B.', 34, '20', '2', '4'], ['Sheppard B.', 29, '9', '3', '5'], ['Siakam P.', 26, '24', '11', '1'], ['Walker J.', 23, '10', '7', '1'], ['Huff J.', 22, '12', '6', '2'], ['Jeremiah Robinson-Earl', 26, '3', '11', '4'], ['Garrison Mathews', 22, '9', '1', '0'], ['McConnell T.J.', 19, '14', '4', '8'], ['Jackson I.', 18, '10', '2', '0'], ['Bradley', 8, '5', '1', '1'], ['Peter T.', 6, '3', '0', '0'], ['Dennis R.', 6, '0', '2', '1']]","[['C.J. McCollum', 30, '11', '1', '2'], ['George K.', 27, '5', '3', '4'], ['Coulibaly B.', 31, '11', '4', '2'], ['Khris Middleton', 26, '12', '6', '4'], ['Sarr A.', 33, '24', '9', '1'], ['Carrington C.', 27, '6', '7', '3'], ['Whitmore C.', 16, '8', '3', '0'], ['Vukcevic T.', 15, '5', '1', '2'], ['Justin Champagnie', 11, '0', '2', '0'], ['Riley W.', 10, '4', '4', '0'], ['Malaki Branham', 7, '0', '1', '0'], ['Johnson A.', 6, '0', '1', '0'], ['Cooper S.', 3, '0', '0', '0']]",6.5
277,28-11-2025 19:30,New York Knicks,118,Milwaukee Bucks,109,"[['Brunson J.', 39, '37', '1', '5'], ['M.McBride', 33, '19', '2', '1'], ['Hart J.', 40, '19', '15', '7'], ['Bridges M.', 35, '14', '4', '2'], ['Towns K.', 36, '9', '10', '4'], ['Jordan Clarkson', 22, '6', '4', '3'], ['Robinson', 19, '6', '7', '1'], ['Kolek T.', 10, '5', '0', '1'], ['Yabusele G.', 6, '3', '1', '1']]","[['Rollins R.', 41, '13', '5', '6'], ['Green A.', 39, '18', '5', '1'], ['Antetokounmpo G.', 28, '30', '15', '8'], ['Trent G.', 25, '3', '0', '1'], ['Turner M.', 30, '10', '3', '1'], ['Kuzma K.', 28, '20', '4', '3'], ['Harris G.', 24, '5', '0', '0'], ['Portis B.', 18, '3', '3', '2'], ['Anthony C.', 7, '7', '0', '2']]",7.5
278,28-11-2025 21:30,Denver Nuggets,136,San Antonio Spurs,139,"[['Cameron Johnson', 38, '28', '6', '1'], ['Murray J.', 36, '37', '4', '7'], ['Watson P.', 34, '15', '6', '3'], ['Jones S.', 23, '9', '1', '3'], ['Jokic N.', 36, '21', '9', '10'], ['Hardaway T.', 29, '15', '2', '1'], ['Bruce Brown', 19, '3', '4', '1'], ['Nnaji Z.', 14, '4', '4', '0'], ['Valanciunas J.', 12, '4', '8', '1']]","[[""De'Aaron Fox"", 34, '15', '1', '12'], ['Devin Vassell', 31, '35', '3', '2'], ['Julian Champagnie', 36, '25', '10', '2'], ['Harrison Barnes', 31, '10', '3', '5'], ['Kornet L.', 28, '12', '6', '2'], ['Keldon Johnson', 22, '14', '8', '2'], ['Jeremy Sochan', 16, '4', '1', '2'], ['Harper D.', 15, '11', '0', '3'], ['Kelly Olynyk', 13, '7', '1', '0'], ['L.Waters III', 8, '3', '0', '0'], ['Bryant C.', 6, '3', '2', '0']]",6.5
279,28-11-2025 21:30,Oklahoma City Thunder,123,Phoenix Suns,119,"[['Shai Gilgeous-Alexander', 36, '37', '3', '8'], ['Cason Wallace', 32, '14', '4', '3'], ['Luguentz Dort', 30, '7', '2', '0'], ['Jalen Williams', 29, '11', '4', '8'], ['Chet Holmgren', 32, '23', '8', '1'], ['Isaiah Joe', 24, '10', '4', '2'], ['Alex Caruso', 24, '4', '7', '3'], ['Jaylin Williams', 21, '14', '4', '0'], ['Kenrich Williams', 7, '3', '1', '1'], ['Mitchell A.', 5, '0', '0', '1']]","[['Devin Booker', 39, '21', '8', '6'], ['Collin Gillespie', 33, '24', '3', '4'], ['Brooks D.', 39, '19', '3', '2'], [""Royce O'Neale"", 29, '11', '7', '1'], ['Mark Williams', 22, '13', '14', '0'], ['J.Goodwin', 26, '14', '5', '2'], ['Ighodaro O.', 22, '6', '6', '4'], ['Bouyea J.', 14, '9', '2', '0'], ['Hayes N.', 12, '0', '2', '0'], ['Nick Richards', 4, '2', '1', '1']]",14.5
280,28-11-2025 21:30,Utah Jazz,128,Sacramento Kings,119,"[['Keyonte George', 36, '31', '5', '6'], ['Bailey A.', 17, '5', '4', '2'], ['Markkanen L.', 39, '28', '7', '2'], ['Svi Mykhailiuk', 23, '9', '3', '2'], ['Nurkic J.', 27, '9', '11', '9'], ['Brice Sensabaugh', 28, '20', '3', '0'], ['Collier I.', 24, '9', '1', '7'], ['Filipowski K.', 21, '8', '7', '2'], ['Love K.', 17, '9', '7', '1'], ['Clayton W.', 9, '0', '1', '1']]","[['Zach LaVine', 39, '34', '2', '6'], ['Westbrook R.', 33, '16', '12', '14'], ['Keegan Murray', 45, '23', '10', '3'], ['DeMar DeRozan', 36, '16', '2', '3'], ['D.Eubanks', 13, '2', '4', '0'], ['Raynaud M.', 22, '19', '4', '0'], ['Malik Monk', 21, '5', '2', '0'], ['Precious Achiuwa', 19, '2', '6', '1'], ['Keon Ellis', 7, '2', '0', '0'], ['N. Clifford', 6, '0', '2', '0']]",2.5
281,28-11-2025 22:00,Los Angeles Clippers,107,Memphis Grizzlies,112,"[['Harden', 40, '23', '7', '11'], ['Dunn K.', 30, '11', '7', '1'], ['John Collins', 33, '10', '7', '0'], ['Leonard K.', 29, '39', '3', '0'], ['Zubac I.', 39, '9', '12', '5'], ['Batum N.', 23, '2', '1', '0'], ['Brown K.', 16, '5', '0', '0'], ['Chris Paul', 15, '5', '2', '0'], ['Sanders K.', 14, '3', '0', '2']]","[['Coward C.', 31, '7', '4', '1'], ['Williams V.', 23, '16', '1', '5'], ['Jackson J.', 31, '24', '2', '2'], ['Wells J.', 28, '13', '6', '2'], ['Edey Z.', 32, '5', '19', '2'], ['Spencer C.', 25, '10', '2', '4'], ['Aldama S.', 22, '13', '7', '5'], ['Caldwell-Pope K.', 21, '12', '4', '1'], ['Landale J.', 16, '12', '6', '0'], ['Konchar J.', 11, '0', '2', '2'], ['Jackson G.', 1, '0', '0', '0']]",6.5
282,28-11-2025 22:00,Los Angeles Lakers,129,Dallas Mavericks,119,"[['Reaves A.', 41, '38', '8', '3'], ['Doncic L.', 40, '35', '5', '11'], ['Hachimura R.', 36, '14', '4', '0'], ['James L.', 34, '13', '5', '7'], ['Deandre Ayton', 36, '17', '8', '2'], ['Vincent G.', 23, '6', '0', '3'], ['Jake LaRavia', 14, '0', '2', '0'], ['Hayes J.', 12, '6', '2', '1'], ['Kleber M.', 4, '0', '0', '0']]","[['Max Christie', 27, '13', '1', '1'], ['Nembhard R.', 23, '17', '2', '4'], ['Flagg C.', 36, '13', '7', '11'], ['Paul Washington Jr.', 35, '22', '9', '1'], ['Anthony Davis', 28, '12', '5', '5'], ['Naji Marshall', 25, '16', '7', '2'], ['Brandon Williams', 24, '11', '2', '3'], ['Klay Thompson', 20, '10', '1', '1'], ['Daniel Gafford', 17, '5', '4', '0'], ['Jaden Hardy', 1, '0', '0', '0'], ['Caleb Martin', 1, '0', '0', '0'], ['Dwight Powell', 1, '0', '1', '0']]",10.5
283,29-11-2025 17:00,Minnesota Timberwolves,119,Boston Celtics,115,"[['Edwards A.', 37, '39', '2', '5'], ['DiVincenzo', 34, '15', '3', '8'], ['Randle', 32, '16', '9', '6'], ['McDaniels J.', 26, '8', '4', '3'], ['Gobert R.', 30, '12', '8', '3'], ['Reid N.', 28, '10', '8', '2'], ['Shannon Jr. T.', 17, '10', '0', '0'], ['Conley M.', 17, '6', '2', '2'], ['Clark J.', 12, '0', '1', '0'], ['Dillingham R.', 6, '3', '0', '2']]","[['White D.', 39, '16', '1', '5'], ['Pritchard P.', 31, '9', '5', '4'], ['Brown J.', 39, '41', '6', '7'], ['Walsh J.', 20, '0', '2', '0'], ['Queta N.', 29, '19', '18', '0'], ['Hauser S.', 30, '14', '6', '4'], ['Anfernee Simons', 18, '5', '1', '1'], ['Minott J.', 16, '5', '4', '0'], ['Scheierman B.', 14, '3', '0', '2'], ['Garza L.', 5, '3', '0', '1']]",5.5
284,29-11-2025 18:00,Charlotte Hornets,118,Toronto Raptors,111,"[['Brandon Miller', 25, '7', '2', '3'], ['LaMelo Ball', 22, '14', '2', '5'], ['Miles Bridges', 41, '35', '3', '0'], ['Knueppel K.', 37, '20', '6', '4'], ['Kalkbrenner R.', 22, '8', '6', '2'], ['Collin Sexton', 33, '18', '1', '5'], ['James S.', 30, '2', '6', '2'], ['Moussa Diabate', 30, '7', '9', '2'], ['McNeeley L.', 13, '7', '3', '0'], ['Tre Mann', 11, '0', '1', '1']]","[['Immanuel Quickley', 37, '22', '3', '10'], ['Walter J.', 27, '5', '7', '0'], ['Brandon Ingram', 40, '22', '6', '4'], ['Scottie Barnes', 39, '30', '12', '5'], ['Poeltl J.', 33, '8', '11', '9'], ['Shead J.', 23, '3', '3', '2'], ['Mamukelashvili S.', 19, '13', '3', '0'], ['Gradey Dick', 18, '5', '2', '1'], ['Ochai Agbaji', 16, '2', '1', '1'], ['Murray-Boyles C.', 13, '1', '4', '2']]",-6.5
285,29-11-2025 19:30,Indiana Pacers,103,Chicago Bulls,101,"[['Mathurin B.', 38, '19', '6', '3'], ['Nembhard A.', 32, '14', '1', '6'], ['Siakam P.', 36, '24', '9', '4'], ['Sheppard B.', 22, '6', '2', '0'], ['Huff J.', 25, '14', '8', '2'], ['McConnell T.J.', 25, '8', '3', '6'], ['Jackson I.', 23, '14', '11', '1'], ['Walker J.', 20, '4', '2', '1'], ['Jeremiah Robinson-Earl', 11, '0', '2', '0'], ['Garrison Mathews', 8, '0', '0', '1']]","[['Ayo Dosunmu', 35, '15', '4', '4'], ['Josh Giddey', 34, '17', '11', '7'], ['Buzelis M.', 34, '8', '11', '2'], ['Kevin Huerter', 32, '15', '3', '1'], ['Vucevic N.', 30, '16', '8', '6'], ['Tre Jones', 29, '17', '1', '2'], ['Patrick Williams', 17, '2', '2', '0'], ['Olbrich L.', 11, '2', '3', '0'], ['Jevon Carter', 11, '3', '1', '2'], ['Miller E.', 7, '6', '1', '0']]",-2.5
286,29-11-2025 20:00,Miami Heat,135,Detroit Pistons,138,"[['Mitchell D.', 32, '7', '1', '10'], ['Herro T.', 32, '24', '4', '2'], ['Wiggins A.', 37, '31', '6', '4'], ['Powell N.', 33, '28', '2', '3'], ['Adebayo B.', 33, '15', '10', '1'], ['Larsson P.', 25, '7', '1', '2'], ['Ware K.', 22, '12', '7', '0'], ['Smith D.', 16, '9', '5', '4'], ['Jovic N.', 10, '2', '2', '1']]","[['Cunningham C.', 38, '29', '4', '8'], ['Robinson D.', 32, '18', '5', '5'], ['Harris T.', 31, '26', '4', '2'], ['Thompson A.', 30, '10', '8', '3'], ['Stewart I.', 29, '9', '8', '1'], ['Holland R.', 23, '10', '0', '3'], ['Reed P.', 19, '13', '10', '2'], ['Jenkins D.', 15, '9', '1', '4'], ['Ivey J.', 14, '9', '2', '1'], ['Green', 8, '5', '1', '0']]",3.5
287,29-11-2025 20:00,Milwaukee Bucks,116,Brooklyn Nets,99,"[['Rollins R.', 31, '10', '2', '4'], ['Porter Jr.', 25, '13', '4', '6'], ['Green A.', 23, '15', '3', '5'], ['Antetokounmpo G.', 19, '29', '8', '2'], ['Turner M.', 22, '10', '3', '2'], ['Trent G.', 25, '5', '2', '1'], ['Sims', 23, '2', '8', '2'], ['Kuzma K.', 22, '11', '1', '3'], ['Portis B.', 21, '13', '6', '0'], ['Harris G.', 12, '0', '5', '4'], ['Jackson A.', 5, '2', '1', '1'], ['Anthony C.', 5, '2', '0', '1'], ['Coffey A.', 4, '2', '0', '0'], ['Antetokounmpo T.', 3, '2', '0', '0']]","[['Tyrese Martin', 24, '9', '6', '1'], ['Terance Mann', 21, '4', '1', '1'], ['Noah Clowney', 21, '6', '1', '1'], ['Ziaire Williams', 19, '10', '2', '1'], ['Nicolas Claxton', 25, '7', '4', '3'], ['Wolf D.', 30, '22', '4', '4'], ['Saraf B.', 29, '10', '0', '7'], [""Day'Ron Sharpe"", 23, '7', '7', '2'], ['Powell D.', 21, '3', '2', '1'], ['Jalen Wilson', 16, '13', '3', '2'], ['Etienne T.', 5, '6', '0', '0'], ['Liddell E.', 5, '2', '1', '0']]",11.5
288,29-11-2025 20:30,Golden State Warriors,104,New Orleans Pelicans,96,"[['Podziemski B.', 33, '15', '5', '6'], ['Moody M.', 27, '11', '3', '0'], ['Butler J.', 37, '24', '8', '10'], ['Green D.', 31, '2', '9', '4'], ['Q·Post', 17, '8', '2', '2'], ['Payton G.', 25, '19', '11', '3'], ['Richard W.', 20, '3', '2', '0'], ['Kuminga J.', 19, '10', '1', '2'], ['Hield B.', 17, '8', '4', '0'], ['Pat Spencer', 15, '4', '2', '1']]","[['Fears J.', 36, '16', '6', '2'], ['McGowens B.', 26, '5', '4', '1'], ['Bey S.', 38, '21', '7', '3'], ['Williamson Z.', 31, '25', '7', '4'], ['Queen D.', 16, '2', '3', '0'], ['Peavy M.', 32, '7', '5', '1'], ['Alvarado J.', 31, '7', '3', '4'], ['Missi Y.', 20, '9', '10', '0'], ['Looney K.', 10, '4', '5', '1']]",9.5
289,29-11-2025 21:00,Phoenix Suns,112,Denver Nuggets,130,"[['Devin Booker', 35, '24', '4', '7'], ['Grayson Allen', 26, '10', '1', '3'], [""Royce O'Neale"", 29, '15', '6', '1'], ['Brooks D.', 28, '27', '3', '2'], ['Ighodaro O.', 32, '8', '8', '3'], ['Collin Gillespie', 29, '12', '0', '2'], ['Bouyea J.', 15, '3', '2', '3'], ['J.Goodwin', 15, '8', '2', '1'], ['Hayes N.', 13, '0', '2', '0'], ['Nick Richards', 7, '0', '3', '0'], ['Brea K.', 4, '0', '1', '1'], ['Fleming R.', 4, '5', '0', '0'], ['Maluach K.', 4, '0', '0', '0']]","[['Murray J.', 37, '24', '3', '4'], ['Cameron Johnson', 35, '15', '4', '4'], ['Watson P.', 28, '11', '5', '3'], ['Jones S.', 27, '16', '9', '1'], ['Jokic N.', 31, '26', '9', '10'], ['Bruce Brown', 27, '4', '2', '10'], ['Hardaway T.', 27, '23', '3', '0'], ['Valanciunas J.', 15, '9', '3', '3'], ['Nnaji Z.', 8, '2', '0', '0'], ['Jones C.', 1, '0', '1', '0'], ['Tyson H.', 1, '0', '1', '1'], ['Pickett J.', 1, '0', '0', '0']]",-4.5
290,29-11-2025 22:00,Los Angeles Clippers,110,Dallas Mavericks,114,"[['Harden', 37, '29', '8', '11'], ['Dunn K.', 33, '6', '3', '2'], ['John Collins', 36, '21', '4', '1'], ['Leonard K.', 29, '30', '8', '3'], ['Zubac I.', 38, '19', '11', '4'], ['Batum N.', 28, '0', '4', '0'], ['Brown K.', 19, '5', '4', '0'], ['Chris Paul', 11, '0', '2', '3'], ['Sanders K.', 9, '0', '2', '1']]","[['Nembhard R.', 21, '8', '1', '3'], ['Max Christie', 20, '3', '2', '1'], ['Flagg C.', 38, '35', '8', '2'], ['Naji Marshall', 37, '18', '8', '3'], ['Dwight Powell', 34, '9', '5', '3'], ['Brandon Williams', 26, '14', '1', '7'], ['Klay Thompson', 26, '23', '3', '1'], ['Caleb Martin', 21, '0', '7', '2'], ['Cisse M.', 14, '4', '2', '0'], ['Jaden Hardy', 3, '0', '0', '0'], ['Paul Washington Jr.', 1, '0', '0', '0']]",8.5
